coin,timeframe,period,bars,st1_period,st1_mult,st2_period,st2_mult,settings,sl,rr,target,risk,num_trades,win_rate,total_net_profit,ending_capital,return_pct,max_drawdown_pct,profit_factor,expectancy,avg_win,avg_loss,exposure_pct
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,2.0,12,3.5,"ST1(14,2.0)+ST2(12,3.5)",1.5%,1:3,4.5%,1%,102,39.22,-315.32,9684.68,-3.15,14.56,0.94,-3.09,118.34,-81.43,69.09
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,3.5,12,4.0,"ST1(10,3.5)+ST2(12,4.0)",1.5%,1:3,4.5%,1%,108,40.74,-318.3,9681.7,-3.18,14.18,0.94,-2.95,116.0,-84.72,78.28
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,4.0,10,3.5,"ST1(12,4.0)+ST2(10,3.5)",1.5%,1:3,4.5%,1%,108,40.74,-318.3,9681.7,-3.18,14.18,0.94,-2.95,116.0,-84.72,78.28
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,2.0,14,4.0,"ST1(12,2.0)+ST2(14,4.0)",1.5%,1:3,4.5%,1%,65,38.46,-319.64,9680.36,-3.2,10.31,0.88,-4.92,94.9,-67.3,51.86
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,4.0,12,2.0,"ST1(14,4.0)+ST2(12,2.0)",1.5%,1:3,4.5%,1%,65,38.46,-319.64,9680.36,-3.2,10.31,0.88,-4.92,94.9,-67.3,51.86
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,3.5,7,3.0,"ST1(7,3.5)+ST2(7,3.0)",1.5%,1:3,4.5%,1%,85,40.0,-320.85,9679.15,-3.21,7.64,0.9,-3.78,87.67,-64.74,82.81
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,3.0,7,3.5,"ST1(7,3.0)+ST2(7,3.5)",1.5%,1:3,4.5%,1%,85,40.0,-320.85,9679.15,-3.21,7.64,0.9,-3.78,87.67,-64.74,82.81
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,3.5,12,3.0,"ST1(14,3.5)+ST2(12,3.0)",1.5%,1:3,4.5%,1%,107,38.32,-322.27,9677.73,-3.22,15.54,0.94,-3.01,123.18,-81.4,74.07
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,3.0,14,3.5,"ST1(12,3.0)+ST2(14,3.5)",1.5%,1:3,4.5%,1%,107,38.32,-322.27,9677.73,-3.22,15.54,0.94,-3.01,123.18,-81.4,74.07
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,3.5,7,3.0,"ST1(10,3.5)+ST2(7,3.0)",1.5%,1:3,4.5%,1%,107,41.12,-323.59,9676.41,-3.24,13.88,0.94,-3.02,111.98,-83.35,77.31
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,3.0,10,3.5,"ST1(7,3.0)+ST2(10,3.5)",1.5%,1:3,4.5%,1%,107,41.12,-323.59,9676.41,-3.24,13.88,0.94,-3.02,111.98,-83.35,77.31
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,3.5,10,3.0,"ST1(7,3.5)+ST2(10,3.0)",1.5%,1:3,4.5%,1%,85,40.0,-323.92,9676.08,-3.24,8.69,0.9,-3.81,89.47,-66.0,82.39
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,3.0,7,3.5,"ST1(10,3.0)+ST2(7,3.5)",1.5%,1:3,4.5%,1%,85,40.0,-323.92,9676.08,-3.24,8.69,0.9,-3.81,89.47,-66.0,82.39
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,3.0,7,2.0,"ST1(10,3.0)+ST2(7,2.0)",1.5%,1:3,4.5%,1%,77,36.36,-325.44,9674.56,-3.25,9.81,0.9,-4.23,109.92,-69.45,65.1
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,2.0,10,3.0,"ST1(7,2.0)+ST2(10,3.0)",1.5%,1:3,4.5%,1%,77,36.36,-325.44,9674.56,-3.25,9.81,0.9,-4.23,109.92,-69.45,65.1
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,2.0,10,2.0,"ST1(7,2.0)+ST2(10,2.0)",1.5%,1:3,4.5%,1%,79,35.44,-331.18,9668.82,-3.31,10.29,0.9,-4.19,110.72,-67.28,63.85
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,2.0,7,2.0,"ST1(10,2.0)+ST2(7,2.0)",1.5%,1:3,4.5%,1%,79,35.44,-331.18,9668.82,-3.31,10.29,0.9,-4.19,110.72,-67.28,63.85
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,3.5,12,4.0,"ST1(7,3.5)+ST2(12,4.0)",1.5%,1:3,4.5%,1%,106,40.57,-334.63,9665.37,-3.35,15.28,0.94,-3.16,114.98,-83.79,77.01
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,4.0,7,3.5,"ST1(12,4.0)+ST2(7,3.5)",1.5%,1:3,4.5%,1%,106,40.57,-334.63,9665.37,-3.35,15.28,0.94,-3.16,114.98,-83.79,77.01
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,3.0,10,3.0,"ST1(7,3.0)+ST2(10,3.0)",1.5%,1:3,4.5%,1%,85,40.0,-335.38,9664.62,-3.35,8.07,0.9,-3.95,88.87,-65.82,82.1
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,3.0,7,3.0,"ST1(10,3.0)+ST2(7,3.0)",1.5%,1:3,4.5%,1%,85,40.0,-335.38,9664.62,-3.35,8.07,0.9,-3.95,88.87,-65.82,82.1
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,4.0,7,4.0,"ST1(14,4.0)+ST2(7,4.0)",1.5%,1:3,4.5%,1%,108,41.67,-338.08,9661.92,-3.38,12.97,0.94,-3.13,112.38,-85.64,75.32
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,4.0,14,4.0,"ST1(7,4.0)+ST2(14,4.0)",1.5%,1:3,4.5%,1%,108,41.67,-338.08,9661.92,-3.38,12.97,0.94,-3.13,112.38,-85.64,75.32
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,3.0,7,2.0,"ST1(14,3.0)+ST2(7,2.0)",1.5%,1:3,4.5%,1%,98,39.8,-341.58,9658.42,-3.42,15.29,0.93,-3.49,113.91,-81.09,66.98
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,2.0,14,3.0,"ST1(7,2.0)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,98,39.8,-341.58,9658.42,-3.42,15.29,0.93,-3.49,113.91,-81.09,66.98
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,3.5,7,3.5,"ST1(12,3.5)+ST2(7,3.5)",1.5%,1:3,4.5%,1%,108,39.81,-342.81,9657.19,-3.43,15.48,0.94,-3.17,115.29,-81.55,76.52
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,3.5,12,3.5,"ST1(7,3.5)+ST2(12,3.5)",1.5%,1:3,4.5%,1%,108,39.81,-342.81,9657.19,-3.43,15.48,0.94,-3.17,115.29,-81.55,76.52
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,4.0,10,4.0,"ST1(14,4.0)+ST2(10,4.0)",1.5%,1:3,4.5%,1%,89,35.96,-343.02,9656.98,-3.43,12.02,0.93,-3.85,150.35,-90.42,59.04
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,4.0,14,4.0,"ST1(10,4.0)+ST2(14,4.0)",1.5%,1:3,4.5%,1%,89,35.96,-343.02,9656.98,-3.43,12.02,0.93,-3.85,150.35,-90.42,59.04
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,3.5,7,4.0,"ST1(14,3.5)+ST2(7,4.0)",1.5%,1:3,4.5%,1%,75,37.33,-343.1,9656.9,-3.43,10.02,0.89,-4.57,95.4,-64.14,67.29
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,4.0,14,3.5,"ST1(7,4.0)+ST2(14,3.5)",1.5%,1:3,4.5%,1%,75,37.33,-343.1,9656.9,-3.43,10.02,0.89,-4.57,95.4,-64.14,67.29
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,2.0,14,3.5,"ST1(7,2.0)+ST2(14,3.5)",1.5%,1:3,4.5%,1%,101,40.59,-349.71,9650.29,-3.5,16.21,0.93,-3.46,111.82,-82.24,68.91
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,3.5,7,2.0,"ST1(14,3.5)+ST2(7,2.0)",1.5%,1:3,4.5%,1%,101,40.59,-349.71,9650.29,-3.5,16.21,0.93,-3.46,111.82,-82.24,68.91
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,4.0,7,2.0,"ST1(10,4.0)+ST2(7,2.0)",1.5%,1:3,4.5%,1%,98,40.82,-350.47,9649.53,-3.5,14.63,0.92,-3.58,107.89,-80.45,67.96
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,2.0,10,4.0,"ST1(7,2.0)+ST2(10,4.0)",1.5%,1:3,4.5%,1%,98,40.82,-350.47,9649.53,-3.5,14.63,0.92,-3.58,107.89,-80.45,67.96
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,3.0,7,2.0,"ST1(10,3.0)+ST2(7,2.0)",1.5%,1:3,4.5%,1%,74,35.14,-352.33,9647.67,-3.52,7.58,0.87,-4.76,94.24,-58.39,63.64
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,2.0,10,3.0,"ST1(7,2.0)+ST2(10,3.0)",1.5%,1:3,4.5%,1%,74,35.14,-352.33,9647.67,-3.52,7.58,0.87,-4.76,94.24,-58.39,63.64
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,3.5,14,4.0,"ST1(12,3.5)+ST2(14,4.0)",1.5%,1:3,4.5%,1%,108,40.74,-352.63,9647.37,-3.53,14.32,0.94,-3.26,116.96,-85.92,76.42
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,4.0,12,3.5,"ST1(14,4.0)+ST2(12,3.5)",1.5%,1:3,4.5%,1%,108,40.74,-352.63,9647.37,-3.53,14.32,0.94,-3.26,116.96,-85.92,76.42
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,4.0,12,4.0,"ST1(7,4.0)+ST2(12,4.0)",1.5%,1:3,4.5%,1%,77,37.66,-355.37,9644.63,-3.55,9.83,0.89,-4.61,96.42,-65.66,69.84
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,4.0,7,4.0,"ST1(12,4.0)+ST2(7,4.0)",1.5%,1:3,4.5%,1%,77,37.66,-355.37,9644.63,-3.55,9.83,0.89,-4.61,96.42,-65.66,69.84
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,3.5,7,2.0,"ST1(7,3.5)+ST2(7,2.0)",1.5%,1:3,4.5%,1%,70,35.71,-364.65,9635.35,-3.65,8.61,0.87,-5.21,95.65,-61.24,56.18
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,2.0,7,3.5,"ST1(7,2.0)+ST2(7,3.5)",1.5%,1:3,4.5%,1%,70,35.71,-364.65,9635.35,-3.65,8.61,0.87,-5.21,95.65,-61.24,56.18
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,2.0,10,4.0,"ST1(10,2.0)+ST2(10,4.0)",1.5%,1:3,4.5%,1%,97,41.24,-366.01,9633.99,-3.66,13.18,0.92,-3.77,107.47,-81.84,67.85
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,4.0,10,2.0,"ST1(10,4.0)+ST2(10,2.0)",1.5%,1:3,4.5%,1%,97,41.24,-366.01,9633.99,-3.66,13.18,0.92,-3.77,107.47,-81.84,67.85
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,2.0,10,3.0,"ST1(12,2.0)+ST2(10,3.0)",1.5%,1:3,4.5%,1%,83,39.76,-368.29,9631.71,-3.68,9.87,0.89,-4.44,88.04,-65.47,77.69
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,3.0,12,2.0,"ST1(10,3.0)+ST2(12,2.0)",1.5%,1:3,4.5%,1%,83,39.76,-368.29,9631.71,-3.68,9.87,0.89,-4.44,88.04,-65.47,77.69
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,4.0,12,3.0,"ST1(12,4.0)+ST2(12,3.0)",1.5%,1:3,4.5%,1%,86,43.02,-368.82,9631.18,-3.69,10.33,0.89,-4.29,83.04,-70.23,77.76
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,3.0,12,4.0,"ST1(12,3.0)+ST2(12,4.0)",1.5%,1:3,4.5%,1%,86,43.02,-368.82,9631.18,-3.69,10.33,0.89,-4.29,83.04,-70.23,77.76
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,4.0,12,3.0,"ST1(10,4.0)+ST2(12,3.0)",1.5%,1:3,4.5%,1%,85,42.35,-375.75,9624.25,-3.76,9.32,0.89,-4.42,81.7,-67.69,77.67
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,3.0,10,4.0,"ST1(12,3.0)+ST2(10,4.0)",1.5%,1:3,4.5%,1%,85,42.35,-375.75,9624.25,-3.76,9.32,0.89,-4.42,81.7,-67.69,77.67
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,3.5,10,2.0,"ST1(14,3.5)+ST2(10,2.0)",1.5%,1:3,4.5%,1%,100,41.0,-380.21,9619.79,-3.8,14.91,0.92,-3.8,111.35,-83.82,69.49
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,2.0,14,3.5,"ST1(10,2.0)+ST2(14,3.5)",1.5%,1:3,4.5%,1%,100,41.0,-380.21,9619.79,-3.8,14.91,0.92,-3.8,111.35,-83.82,69.49
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,3.0,10,3.0,"ST1(12,3.0)+ST2(10,3.0)",1.5%,1:3,4.5%,1%,86,40.7,-380.69,9619.31,-3.81,7.78,0.89,-4.43,87.17,-67.28,81.75
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,3.0,12,3.0,"ST1(10,3.0)+ST2(12,3.0)",1.5%,1:3,4.5%,1%,86,40.7,-380.69,9619.31,-3.81,7.78,0.89,-4.43,87.17,-67.28,81.75
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,2.0,7,4.0,"ST1(12,2.0)+ST2(7,4.0)",1.5%,1:3,4.5%,1%,97,41.24,-381.6,9618.4,-3.82,11.9,0.92,-3.93,107.45,-82.1,66.53
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,4.0,12,2.0,"ST1(7,4.0)+ST2(12,2.0)",1.5%,1:3,4.5%,1%,97,41.24,-381.6,9618.4,-3.82,11.9,0.92,-3.93,107.45,-82.1,66.53
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,2.0,12,3.0,"ST1(10,2.0)+ST2(12,3.0)",1.5%,1:3,4.5%,1%,75,36.0,-381.64,9618.36,-3.82,8.4,0.87,-5.09,97.4,-62.74,61.41
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,3.0,10,2.0,"ST1(12,3.0)+ST2(10,2.0)",1.5%,1:3,4.5%,1%,75,36.0,-381.64,9618.36,-3.82,8.4,0.87,-5.09,97.4,-62.74,61.41
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,3.0,12,4.0,"ST1(14,3.0)+ST2(12,4.0)",1.5%,1:3,4.5%,1%,103,38.83,-383.65,9616.35,-3.84,14.44,0.93,-3.73,118.78,-81.51,74.42
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,4.0,14,3.0,"ST1(12,4.0)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,103,38.83,-383.65,9616.35,-3.84,14.44,0.93,-3.73,118.78,-81.51,74.42
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,3.5,14,4.0,"ST1(7,3.5)+ST2(14,4.0)",1.5%,1:3,4.5%,1%,106,40.57,-390.45,9609.55,-3.9,15.42,0.93,-3.68,115.79,-85.23,76.23
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,4.0,7,3.5,"ST1(14,4.0)+ST2(7,3.5)",1.5%,1:3,4.5%,1%,106,40.57,-390.45,9609.55,-3.9,15.42,0.93,-3.68,115.79,-85.23,76.23
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,3.0,12,3.0,"ST1(14,3.0)+ST2(12,3.0)",1.5%,1:3,4.5%,1%,81,35.8,-391.61,9608.39,-3.92,10.28,0.89,-4.83,109.64,-68.68,69.0
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,3.0,14,3.0,"ST1(12,3.0)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,81,35.8,-391.61,9608.39,-3.92,10.28,0.89,-4.83,109.64,-68.68,69.0
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,3.5,14,4.0,"ST1(7,3.5)+ST2(14,4.0)",1.5%,1:3,4.5%,1%,77,36.36,-395.42,9604.58,-3.95,9.9,0.87,-5.14,97.84,-63.98,68.72
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,4.0,7,3.5,"ST1(14,4.0)+ST2(7,3.5)",1.5%,1:3,4.5%,1%,77,36.36,-395.42,9604.58,-3.95,9.9,0.87,-5.14,97.84,-63.98,68.72
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,4.0,14,3.5,"ST1(14,4.0)+ST2(14,3.5)",1.5%,1:3,4.5%,1%,108,40.74,-398.91,9601.09,-3.99,14.32,0.93,-3.69,115.77,-85.83,75.95
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,3.5,14,4.0,"ST1(14,3.5)+ST2(14,4.0)",1.5%,1:3,4.5%,1%,108,40.74,-398.91,9601.09,-3.99,14.32,0.93,-3.69,115.77,-85.83,75.95
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,3.0,14,2.0,"ST1(7,3.0)+ST2(14,2.0)",1.5%,1:3,4.5%,1%,72,36.11,-399.22,9600.78,-3.99,8.76,0.86,-5.55,93.1,-61.3,59.53
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,2.0,7,3.0,"ST1(14,2.0)+ST2(7,3.0)",1.5%,1:3,4.5%,1%,72,36.11,-399.22,9600.78,-3.99,8.76,0.86,-5.55,93.1,-61.3,59.53
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,3.5,12,3.0,"ST1(7,3.5)+ST2(12,3.0)",1.5%,1:3,4.5%,1%,86,40.7,-404.37,9595.63,-4.04,9.29,0.88,-4.7,87.09,-67.7,81.21
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,3.0,7,3.5,"ST1(12,3.0)+ST2(7,3.5)",1.5%,1:3,4.5%,1%,86,40.7,-404.37,9595.63,-4.04,9.29,0.88,-4.7,87.09,-67.7,81.21
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,3.5,14,3.0,"ST1(14,3.5)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,76,36.84,-405.11,9594.89,-4.05,11.01,0.88,-5.33,107.09,-70.91,62.07
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,3.0,14,3.5,"ST1(14,3.0)+ST2(14,3.5)",1.5%,1:3,4.5%,1%,76,36.84,-405.11,9594.89,-4.05,11.01,0.88,-5.33,107.09,-70.91,62.07
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,4.0,12,4.0,"ST1(10,4.0)+ST2(12,4.0)",1.5%,1:3,4.5%,1%,76,36.84,-406.64,9593.36,-4.07,10.74,0.87,-5.35,98.5,-65.93,68.79
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,4.0,10,4.0,"ST1(12,4.0)+ST2(10,4.0)",1.5%,1:3,4.5%,1%,76,36.84,-406.64,9593.36,-4.07,10.74,0.87,-5.35,98.5,-65.93,68.79
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,3.5,10,3.5,"ST1(12,3.5)+ST2(10,3.5)",1.5%,1:3,4.5%,1%,109,39.45,-409.0,9591.0,-4.09,15.12,0.92,-3.75,116.27,-81.95,77.8
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,3.5,12,3.5,"ST1(10,3.5)+ST2(12,3.5)",1.5%,1:3,4.5%,1%,109,39.45,-409.0,9591.0,-4.09,15.12,0.92,-3.75,116.27,-81.95,77.8
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,2.0,10,3.0,"ST1(14,2.0)+ST2(10,3.0)",1.5%,1:3,4.5%,1%,75,34.67,-409.48,9590.52,-4.09,8.39,0.86,-5.46,100.6,-61.74,62.63
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,3.0,14,2.0,"ST1(10,3.0)+ST2(14,2.0)",1.5%,1:3,4.5%,1%,75,34.67,-409.48,9590.52,-4.09,8.39,0.86,-5.46,100.6,-61.74,62.63
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,2.0,12,2.0,"ST1(7,2.0)+ST2(12,2.0)",1.5%,1:3,4.5%,1%,79,34.18,-410.97,9589.03,-4.11,11.03,0.88,-5.2,111.97,-66.04,62.84
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,2.0,7,2.0,"ST1(12,2.0)+ST2(7,2.0)",1.5%,1:3,4.5%,1%,79,34.18,-410.97,9589.03,-4.11,11.03,0.88,-5.2,111.97,-66.04,62.84
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,3.5,14,2.0,"ST1(12,3.5)+ST2(14,2.0)",1.5%,1:3,4.5%,1%,69,36.23,-413.71,9586.29,-4.14,10.7,0.85,-6.0,97.19,-64.62,56.32
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,2.0,12,3.5,"ST1(14,2.0)+ST2(12,3.5)",1.5%,1:3,4.5%,1%,69,36.23,-413.71,9586.29,-4.14,10.7,0.85,-6.0,97.19,-64.62,56.32
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,3.5,14,2.0,"ST1(10,3.5)+ST2(14,2.0)",1.5%,1:3,4.5%,1%,69,36.23,-414.01,9585.99,-4.14,10.48,0.85,-6.0,97.05,-64.55,55.73
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,2.0,10,3.5,"ST1(14,2.0)+ST2(10,3.5)",1.5%,1:3,4.5%,1%,69,36.23,-414.01,9585.99,-4.14,10.48,0.85,-6.0,97.05,-64.55,55.73
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,2.0,10,3.0,"ST1(14,2.0)+ST2(10,3.0)",1.5%,1:3,4.5%,1%,84,39.29,-415.04,9584.96,-4.15,10.31,0.88,-4.94,88.87,-65.64,76.23
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,3.0,14,2.0,"ST1(10,3.0)+ST2(14,2.0)",1.5%,1:3,4.5%,1%,84,39.29,-415.04,9584.96,-4.15,10.31,0.88,-4.94,88.87,-65.64,76.23
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,4.0,7,2.0,"ST1(10,4.0)+ST2(7,2.0)",1.5%,1:3,4.5%,1%,68,38.24,-419.1,9580.9,-4.19,9.61,0.85,-6.16,91.47,-66.6,54.93
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,2.0,10,4.0,"ST1(7,2.0)+ST2(10,4.0)",1.5%,1:3,4.5%,1%,68,38.24,-419.1,9580.9,-4.19,9.61,0.85,-6.16,91.47,-66.6,54.93
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,3.0,12,2.0,"ST1(7,3.0)+ST2(12,2.0)",1.5%,1:3,4.5%,1%,72,36.11,-420.44,9579.56,-4.2,8.76,0.85,-5.84,91.84,-61.05,58.66
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,2.0,7,3.0,"ST1(12,2.0)+ST2(7,3.0)",1.5%,1:3,4.5%,1%,72,36.11,-420.44,9579.56,-4.2,8.76,0.85,-5.84,91.84,-61.05,58.66
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,4.0,7,4.0,"ST1(10,4.0)+ST2(7,4.0)",1.5%,1:3,4.5%,1%,77,36.36,-420.53,9579.47,-4.21,11.32,0.87,-5.46,97.99,-64.57,69.31
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,4.0,10,4.0,"ST1(7,4.0)+ST2(10,4.0)",1.5%,1:3,4.5%,1%,77,36.36,-420.53,9579.47,-4.21,11.32,0.87,-5.46,97.99,-64.57,69.31
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,4.0,7,4.0,"ST1(14,4.0)+ST2(7,4.0)",1.5%,1:3,4.5%,1%,76,36.84,-420.81,9579.19,-4.21,10.1,0.87,-5.54,97.95,-65.9,68.41
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,4.0,14,4.0,"ST1(7,4.0)+ST2(14,4.0)",1.5%,1:3,4.5%,1%,76,36.84,-420.81,9579.19,-4.21,10.1,0.87,-5.54,97.95,-65.9,68.41
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,3.5,10,3.5,"ST1(14,3.5)+ST2(10,3.5)",1.5%,1:3,4.5%,1%,109,39.45,-422.38,9577.62,-4.22,15.14,0.92,-3.87,115.95,-81.94,78.0
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,3.5,14,3.5,"ST1(10,3.5)+ST2(14,3.5)",1.5%,1:3,4.5%,1%,109,39.45,-422.38,9577.62,-4.22,15.14,0.92,-3.87,115.95,-81.94,78.0
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,2.0,14,3.0,"ST1(14,2.0)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,101,38.61,-426.56,9573.44,-4.27,14.82,0.91,-4.22,116.31,-80.04,68.97
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,3.0,14,2.0,"ST1(14,3.0)+ST2(14,2.0)",1.5%,1:3,4.5%,1%,101,38.61,-426.56,9573.44,-4.27,14.82,0.91,-4.22,116.31,-80.04,68.97
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,3.5,14,4.0,"ST1(10,3.5)+ST2(14,4.0)",1.5%,1:3,4.5%,1%,108,40.74,-430.63,9569.37,-4.31,14.83,0.92,-3.99,114.91,-85.73,77.38
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,4.0,10,3.5,"ST1(14,4.0)+ST2(10,3.5)",1.5%,1:3,4.5%,1%,108,40.74,-430.63,9569.37,-4.31,14.83,0.92,-3.99,114.91,-85.73,77.38
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,2.0,10,3.0,"ST1(12,2.0)+ST2(10,3.0)",1.5%,1:3,4.5%,1%,75,34.67,-430.67,9569.33,-4.31,8.39,0.86,-5.74,99.32,-61.49,61.76
BTC/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,3.0,12,2.0,"ST1(10,3.0)+ST2(12,2.0)",1.5%,1:3,4.5%,1%,75,34.67,-430.67,9569.33,-4.31,8.39,0.86,-5.74,99.32,-61.49,61.76
